label,8-302-0,8-302-1,8-303-0,8-303-1,8-303-2,8-320-0,8-320-1
8-302,37.64556,8.91251,100.0,37.40978,100.0,100.0,100.0
8-302,37.64556,8.91251,100.0,37.40978,28.1838,100.0,100.0
8-302,39.15125,6.312083333333334,100.0,50.1187,28.1838,100.0,100.0
8-302,28.467025,6.312083333333334,100.0,50.1187,28.1838,100.0,100.0
8-302,28.467025,6.312083333333334,100.0,26.123166666666666,28.1838,100.0,100.0
8-302,17.7828,5.01187,100.0,14.1254,100.0,100.0,100.0
8-302,17.7828,5.01187,100.0,14.1254,35.4813,100.0,100.0
8-302,22.9833,100.0,100.0,100.0,35.4813,100.0,100.0
8-302,22.9833,100.0,100.0,35.4813,35.4813,100.0,100.0
8-302,22.81112,100.0,100.0,35.4813,35.4813,100.0,100.0
8-302,22.81112,12.5893,100.0,35.4813,35.4813,100.0,100.0
8-302,22.81112,12.5893,100.0,35.4813,21.244033333333334,100.0,100.0
8-302,24.0682,9.83438,100.0,35.4813,21.244033333333334,100.0,100.0
8-302,31.485159999999997,9.83438,100.0,35.4813,21.244033333333334,100.0,100.0
8-302,31.485159999999997,9.83438,100.0,25.6651,21.244033333333334,100.0,100.0
8-302,31.485159999999997,9.83438,100.0,25.6651,29.3969,100.0,100.0
8-302,26.131549999999997,9.83438,100.0,25.6651,29.3969,100.0,100.0
8-302,28.1912,7.07946,100.0,15.8489,44.6684,100.0,100.0
8-302,28.1912,12.925753333333333,100.0,15.8489,44.6684,100.0,100.0
8-302,28.1912,12.925753333333333,100.0,15.8489,44.6684,100.0,100.0
8-302,18.8677,15.8489,100.0,15.8489,44.6684,100.0,100.0
8-302,18.8677,14.219100000000001,100.0,15.8489,44.6684,100.0,100.0
8-302,18.8677,14.219100000000001,100.0,14.98715,44.6684,100.0,100.0
8-302,42.876760000000004,14.219100000000001,100.0,14.98715,100.0,100.0,100.0
8-302,42.876760000000004,14.219100000000001,100.0,14.98715,17.7828,100.0,100.0
8-302,42.876760000000004,10.729328,100.0,14.98715,17.7828,100.0,100.0
8-302,48.6078,9.449435,100.0,34.4874,17.7828,100.0,100.0
